electricity_kwh,lpg_kg,fuel_litres,flights_year,public_transport,meat_days_week,waste_kg_week,brands_used,brand_co2,total_CO2,category
328.90635650306797,8.997917119761869,16.89443931245438,5,51,5,10.5646586339873,Apple/Samsung,15.0,497.0985224897154,Medium
765.5424368834709,13.027431048264651,148.19118301247408,18,21,6,19.007135894777477,"McDonalds/KFC, Zomato/Swiggy",13.3,1334.9872973662254,High
258.11328549675994,16.30817282644951,135.0800442839114,10,16,0,18.38939120006993,"Apple/Samsung, H&M/Zara",26.3,753.6753499570742,High
523.4084741658378,5.349107655487407,56.34485472006594,15,10,5,18.88499504465804,"Netflix, None",1.2,845.6376095758707,High
833.3849523309906,10.27182552738581,3.0921549409220095,4,46,4,16.435088092354913,"McDonalds/KFC, Amazon, Netflix",18.8,910.8939010714344,High
825.5176789503286,13.240191292280931,23.032480277742494,11,38,0,6.631563606596893,H&M/Zara,11.3,898.1003773525166,High
804.5666814945407,11.03205731968188,49.98821692371187,16,46,0,7.581267191933648,"Amazon, None",8.5,1029.2208507954103,High
832.5476923866253,5.480414348048155,163.32447323046102,1,26,0,7.934697295432176,"Netflix, Zomato/Swiggy, None",5.4,1117.882377796204,High
250.8986672405853,15.925648765901245,93.06256518156172,9,48,4,19.604435952631707,"Amazon, Apple/Samsung, None",23.5,702.7418466142094,High
508.1054589323671,3.467220249438674,183.67910529181003,14,42,5,7.854354575470824,Uber/Ola,6.8,1057.9857358672557,High
510.6279008673007,18.09959667572728,157.82969188965998,18,28,4,3.065096875149229,Amazon,8.5,1042.8205351796423,High
895.9773629805169,19.051934981096224,57.42163596880137,19,59,4,15.788248998067882,"McDonalds/KFC, Amazon",17.6,1201.468089535729,High
332.04723792945737,7.311465241505242,169.07243131610258,16,11,2,7.955202540058998,"Uber/Ola, Netflix, Zomato/Swiggy",12.2,871.9209490451614,High
934.9210987195959,7.5236358097190354,23.344968082151407,18,12,6,12.797782322791024,Netflix,1.2,1111.710175146751,High
478.2559494907941,14.865565178343882,7.223504090800614,18,57,4,18.562847833015375,"None, Zomato/Swiggy, Netflix",5.4,742.1462406272187,High
686.2976530185479,9.125771971040013,121.70762418266314,12,10,1,11.934605958782841,"Apple/Samsung, Uber/Ola",21.8,1062.1360777829811,High
305.43895666536764,0.5722028719847039,68.34860697592772,12,30,6,13.11630338879987,"H&M/Zara, Zomato/Swiggy",15.5,598.3663616152278,Medium
439.78320148974194,18.39753455350482,65.88513733252942,15,10,2,13.214388724837583,Amazon,8.5,784.2234631983533,High
724.3108854656834,8.615006839315257,137.4416372263375,2,56,0,12.63558452941179,"McDonalds/KFC, Netflix, Amazon",18.8,1077.642337394046,High
537.1097847584589,4.069902010806226,170.02076556458076,3,57,5,4.035618172138128,"Netflix, Zomato/Swiggy, Amazon",13.9,951.0086980745084,High
934.1726111039171,11.11328146297572,64.4351010680403,6,40,3,9.671892880226354,"None, H&M/Zara",11.3,1067.15628562858,High
750.2687176026036,4.378123251826331,65.00276440450017,2,42,5,1.1456163795641108,"McDonalds/KFC, Amazon, Uber/Ola",24.4,829.8731054461791,High
586.1827792350699,4.120439993632157,106.77020785847742,8,56,2,12.89903127743133,H&M/Zara,11.3,920.3899702551462,High
892.3362688195978,10.914626547812654,130.63672041608797,7,35,6,11.93180760549854,"H&M/Zara, Apple/Samsung",26.3,1247.9012694207931,High
682.2785693493071,7.820845843789382,40.58115911103557,17,1,2,7.0446071655756,"Uber/Ola, McDonalds/KFC, Zomato/Swiggy",20.1,906.6835922242852,High
664.9544497494107,11.459865565064447,182.53583058237453,13,22,6,10.95401456023387,"Zomato/Swiggy, H&M/Zara",15.5,1246.2162891103917,High
284.0527664902459,19.93650873622481,130.88330477040242,19,35,6,10.368097856253458,"Apple/Samsung, H&M/Zara, Uber/Ola",33.1,870.1992576971589,High
425.1141172518004,17.180363087415365,125.03236227361964,4,13,0,5.767389102902772,Amazon,8.5,766.9704081893681,High
699.1384699738204,0.1534159857957751,180.83912721355364,2,36,4,6.572463413759266,"Uber/Ola, Apple/Samsung, Amazon",30.3,1111.4127559536587,High
897.202125909,1.011114190747795,181.45301611889542,9,48,4,15.488278935946262,Uber/Ola,6.8,1327.2867395957285,High
349.77009996266946,12.201588802624892,27.110024125297862,10,26,2,15.358914064452849,"Apple/Samsung, H&M/Zara, McDonalds/KFC",35.4,636.2088736571224,Medium
254.71134084583548,12.52512162264596,29.015100795973446,16,11,4,9.925860854557005,"H&M/Zara, Zomato/Swiggy",15.5,545.9584617926746,Medium
614.011179875063,17.563816881519866,152.38973978802952,7,57,2,14.632670095903611,McDonalds/KFC,9.1,1072.7824547935738,High
113.83724319757746,12.581143490436515,191.3759891087941,8,28,5,9.565224324387787,"Netflix, Zomato/Swiggy, Amazon",13.9,757.0241899072996,High
728.8146163775049,4.5542907703148465,133.3027357026216,7,5,3,17.17610666302651,H&M/Zara,11.3,1111.7532161885574,High
717.9816161231067,9.370324554073017,82.26339972143401,19,43,5,7.323326961963653,"Uber/Ola, Amazon",15.3,1020.8600380975207,High
387.2177294368473,16.17970801342377,136.6946279547491,1,46,3,18.61855749706262,None,0.0,804.2323791112353,High
898.0437706776565,18.45649929196743,45.76231527130776,3,22,0,11.303389360728747,Apple/Samsung,15.0,959.0563411306233,High
527.0720844621711,4.738302379334183,199.59325996155675,15,50,1,11.178069360515265,"None, H&M/Zara",11.3,1104.5735540329958,High
663.47670315829,10.792094700266517,86.21704357180361,8,9,1,13.74539730219483,"Amazon, Uber/Ola, Zomato/Swiggy",19.5,954.5327945233166,High
249.09955784142093,3.1785510034080544,186.3372005017391,8,33,5,7.476264205479004,"Uber/Ola, H&M/Zara, Apple/Samsung",33.1,811.5169677068682,High
446.473318402,9.939993978551385,86.15961057275499,4,43,4,14.762261847235553,"McDonalds/KFC, Amazon",17.6,734.9567614553314,High
869.2966632562798,1.8022824149900218,185.62795622438472,2,11,1,7.088076950048279,"Zomato/Swiggy, Apple/Samsung, Amazon",27.7,1227.4654484280368,High
252.29257025072565,18.834561399009484,67.13708829598313,13,31,3,8.553237769216928,Amazon,8.5,588.3649961720891,Medium
421.0456587128454,12.76112916565231,152.10859693116134,14,25,0,13.819365299068078,"Netflix, None",1.2,939.5992036330667,High
352.17271720672346,17.08433483427354,190.20040248180325,5,6,3,8.190532924726247,McDonalds/KFC,9.1,922.5335032192523,High
193.55467562154112,19.965903483638126,129.19613563915365,15,31,6,4.799508331073153,"None, Zomato/Swiggy",4.2,648.1339281107357,Medium
325.2320222211588,3.653319894107565,135.51304515497523,9,32,2,17.566127716734627,Apple/Samsung,15.0,789.5774881926728,High
271.1336693964559,13.882868299192971,20.577249064410232,13,17,4,18.520952235083836,Apple/Samsung,15.0,550.5718436264494,Medium
927.413948938261,17.73972587013716,94.84398943278019,11,34,4,12.907889946341522,"Netflix, None",1.2,1215.4186754029404,High
754.0248643156561,11.518763348235801,177.3510812173575,8,19,1,16.411864652759217,"Zomato/Swiggy, Uber/Ola, Netflix",12.2,1255.0465775550945,High
350.2965026936831,12.79392756733122,48.18196724614363,18,30,2,19.746394740720305,"Netflix, Amazon, H&M/Zara",21.0,714.6757584131843,High
775.1721005805744,8.153421790342747,157.6726026996626,11,4,1,12.68072028457669,H&M/Zara,11.3,1213.1581468625131,High
71.03295538217783,13.49521667433028,135.14197716078823,12,31,6,18.267060221750256,Uber/Ola,6.8,697.5189964808579,Medium
550.198475232583,7.911558293922476,44.59719294810749,12,51,1,7.8258402446866056,None,0.0,712.2630172909412,High
287.81783554793947,9.532392763028968,56.55824105359288,16,46,1,14.308976281856536,"Apple/Samsung, Uber/Ola, McDonalds/KFC",30.9,633.9146268884716,Medium
158.60596821808846,2.0582348524564975,85.51218002413943,1,41,2,2.0603038596400807,"Zomato/Swiggy, H&M/Zara",15.5,377.44173709443965,Medium
889.5706019215642,0.15616800360763294,25.025843104145128,19,18,1,15.990459556592752,"Zomato/Swiggy, H&M/Zara",15.5,1096.1552888641963,High
239.37350754944396,1.103022482778937,182.6742594316414,8,0,6,16.76625974986178,Uber/Ola,6.8,819.1194159903289,High
831.2715382989682,3.8504328187520342,147.8715210144111,7,6,4,8.622333293005846,"Apple/Samsung, Uber/Ola",21.8,1216.6548138927446,High
442.5615436171827,9.132076391901307,72.99282000071594,6,59,1,13.140145301669262,"None, Apple/Samsung",15.0,703.1203193106403,High
63.576231538665326,0.41988141702907766,59.933099060992355,4,57,2,17.308860945454814,"Amazon, McDonalds/KFC",17.6,360.08843628511397,Medium
745.906187835974,3.11873278308465,137.9157740624755,18,21,2,17.788555125671955,"Zomato/Swiggy, None",4.2,1214.640927206928,High
616.5417703083996,15.628892077688771,84.84418439054822,2,49,3,3.024098962015418,"H&M/Zara, Uber/Ola",18.1,812.0703719912971,High
376.96328900942837,15.24333116524094,45.867314381014545,12,33,1,16.72226718412505,"Amazon, H&M/Zara",19.8,696.8138813659799,Medium
317.4686372299502,15.794605833509998,86.03015059475148,5,50,2,6.2106236865959055,"H&M/Zara, Apple/Samsung",26.3,614.7891446067213,Medium
120.00668975191299,18.430818863935478,174.25939664451445,10,55,5,14.818831030417124,"None, Uber/Ola, H&M/Zara",18.1,749.7682354866612,High
944.3543150935086,2.381420014690383,13.721327307992691,3,55,1,7.178118916358551,"None, Netflix, H&M/Zara",12.5,918.428819359114,High
519.2856404574813,3.262797524557659,73.6716494563824,2,9,0,2.0702637419809657,None,0.0,644.6101205203457,Medium
131.24829169730262,6.671072292026288,192.46788460343308,3,46,4,4.987543487171044,"None, Netflix",1.2,640.0825537227897,Medium
875.2457318572469,18.302823979618193,2.9663684909161825,2,41,4,8.764763740714596,"McDonalds/KFC, Zomato/Swiggy, Netflix",14.5,912.2102646791699,High
314.8915141769259,15.5095548601189,178.12806350624373,12,25,5,15.083343781159808,Apple/Samsung,15.0,924.936620154021,High
243.4225799479221,6.482425446646394,74.96673971543188,14,31,1,2.913368918934794,"Netflix, H&M/Zara",12.5,541.7855951270245,Medium
316.8905664251078,1.7527163556546976,37.903640915091415,11,59,6,16.445748373103036,"Amazon, H&M/Zara",19.8,561.3721336823791,Medium
586.3428856767557,12.327600522976683,2.995949494340344,14,41,4,19.9420707472858,"Netflix, Apple/Samsung",16.2,785.4949430568522,High
120.35366027218467,5.136383316113047,14.104560279759216,10,26,4,15.976895220403382,Amazon,8.5,336.9540121272592,Medium
507.6690636665426,10.623051319371061,34.36867284483844,10,11,6,10.000993880548748,"McDonalds/KFC, Uber/Ola",15.899999999999999,694.7138217452218,Medium
900.9562728680969,18.836067192019538,5.081847675915641,12,39,0,11.795044006072981,None,0.0,967.8643753665227,High
228.76301605381767,11.452344906286688,67.16997361800092,11,22,4,1.1170496577508167,H&M/Zara,11.3,511.34799497801447,Medium
364.62933354463166,18.476688728467284,8.978622874884135,5,13,4,4.976202919252551,Zomato/Swiggy,4.2,486.56050586299006,Medium
426.31586679907014,7.860775719897508,138.44321236889547,19,33,2,18.08077449774086,"McDonalds/KFC, Apple/Samsung, H&M/Zara",35.4,991.841765437318,High
606.909675950883,12.667026745775413,163.78142270749197,18,16,4,1.4128586519685316,"Netflix, Zomato/Swiggy",5.4,1097.6053439963914,High
923.2915341999959,17.877799478939284,177.49278471421832,18,5,1,18.191104105042655,Zomato/Swiggy,4.2,1451.4926749624483,High
424.8122478303042,11.759746232182769,109.82563619386706,2,26,4,3.1517995544351805,"Zomato/Swiggy, Netflix, Uber/Ola",12.2,692.4946198313312,Medium
115.69519864387543,12.297973540542085,189.3019082359731,15,7,1,3.528408469217851,"Amazon, Netflix",9.7,716.9265174393981,High
380.5533183594428,14.32615964162449,1.129090111953368,8,32,4,4.331648306281526,None,0.0,453.81034481982005,Medium
230.58114196985255,17.642155143765063,26.803664432824537,13,34,1,16.18832117414873,"Zomato/Swiggy, None, McDonalds/KFC",13.3,518.3394020789451,Medium
669.1857548781481,1.7636012248170596,58.63319614618303,2,46,4,10.08554493150521,"H&M/Zara, Uber/Ola, None",18.1,797.4573075461176,High
77.79900370896557,6.737187643521738,157.80488839084737,2,16,5,3.758735974370805,"McDonalds/KFC, None, H&M/Zara",20.4,536.6051220633728,Medium
327.33347251941973,7.953694521612076,177.0778280267714,19,25,1,14.049234573641174,"Amazon, McDonalds/KFC, H&M/Zara",28.9,928.8009427461218,High
567.9148318709889,18.194193307783554,123.62689026121556,6,56,4,18.87307896018977,"Amazon, Uber/Ola, Zomato/Swiggy",19.5,975.7461701046537,High
313.46749574707655,19.12015849032403,76.64726888182771,18,6,6,11.876578010701966,"McDonalds/KFC, Netflix, Apple/Samsung",25.3,749.5290331427882,High
573.4455191779914,2.407609293302495,133.1691207172128,2,45,0,2.8753001086902312,"None, McDonalds/KFC",9.1,798.5055257584106,High
158.97670607782402,2.3821535957756157,36.179874404873225,0,23,2,2.0402615173732563,"None, McDonalds/KFC",9.1,203.5274537934744,Low
945.6652135901413,18.69723588504725,91.57481043448641,11,24,2,16.121574837639454,"H&M/Zara, Zomato/Swiggy, Netflix",16.7,1261.3661998678517,High
326.3614669633924,5.915438027651854,101.50881966465799,5,34,2,12.895589395114264,Zomato/Swiggy,4.2,671.2148433397945,Medium
926.8507974203892,4.836288380743055,20.97424420224292,6,25,6,18.530489443367426,"Uber/Ola, Amazon",15.3,1053.657404464776,High
359.5436675289381,0.7124573150819735,6.7745320443212576,1,58,2,11.39775286991177,Zomato/Swiggy,4.2,403.7296548849387,Medium
792.7481816143384,5.51191869541298,150.0210994700292,17,49,6,2.185512661618014,"Apple/Samsung, Netflix, H&M/Zara",27.5,1218.3465261908902,High
283.8779895881903,13.870528544519765,106.94127185594171,14,53,0,8.670050149974355,"H&M/Zara, None",11.3,690.3849067138199,Medium
686.2804572701211,8.520723254791234,66.44774037558709,14,4,5,13.501823083236939,"Zomato/Swiggy, McDonalds/KFC, Netflix",14.5,963.3899074632901,High
357.5304031316288,10.337407033035204,87.44572633223002,9,51,5,8.312821667807999,"Zomato/Swiggy, Apple/Samsung",19.2,659.8306229132381,Medium
533.7011727491758,18.345911932297707,191.54068264865924,16,53,0,19.99223653806443,Apple/Samsung,15.0,1211.5522529973232,High
690.1234384754966,2.2937956534263293,76.98275438279012,17,46,4,8.702193659801155,"Uber/Ola, Amazon, McDonalds/KFC",24.4,982.1971797597937,High
609.4383799428126,1.4248143048519801,20.695845330754615,17,37,0,11.378486402503453,"Uber/Ola, Apple/Samsung, None",21.8,768.2145227848923,High
597.4665636195095,17.038614982477885,92.72043591266875,14,59,2,5.28244861984991,Apple/Samsung,15.0,913.3155116882889,High
112.39679387473642,15.49711594861413,129.60967469561373,5,34,6,3.8906258817416424,"Netflix, Amazon, H&M/Zara",21.0,572.1655264070769,Medium
286.62299056301225,5.27468373890065,2.4226232199783038,8,29,5,13.260805232701767,Apple/Samsung,15.0,443.524821547384,Medium
593.2473253637146,6.484682527481658,66.46811200303611,10,49,3,12.18364219139796,"None, Apple/Samsung, Zomato/Swiggy",19.2,837.1779851779083,High
67.4013468549388,6.205556715513206,78.70288402608996,14,24,4,1.0824382907194008,"Uber/Ola, Amazon",15.3,402.86029818361567,Medium
288.1120423601807,12.956175960438225,92.74296915278914,2,23,1,6.410849161157101,Amazon,8.5,558.4332454781623,Medium
267.7259774596369,1.2242301397795874,60.33683873489106,18,29,5,13.228011887245373,"Uber/Ola, Apple/Samsung",21.8,610.0727524808917,Medium
287.3633046527927,9.788031705274538,133.38445169317467,0,19,2,16.432737568916544,"Apple/Samsung, Amazon, None",23.5,735.9714666022944,High
558.829024588321,2.677459382254903,188.94184474516246,16,53,6,6.935004407757042,Uber/Ola,6.8,1099.0531141540425,High
602.8623363182328,16.39477081852495,182.79963520794306,10,2,5,13.301291016488223,"Apple/Samsung, None",15.0,1152.5469189356172,High
913.5480946541707,7.613260086199305,132.87868296180335,17,31,6,6.039900672866078,"Uber/Ola, Netflix, Zomato/Swiggy",12.2,1287.7989034466316,High
416.72949657490824,10.551443864389185,101.37681322885001,10,58,2,14.117217997955487,"Uber/Ola, McDonalds/KFC, Apple/Samsung",30.9,829.1146486245644,High
930.2499712859697,0.5863521755757195,165.16302528833188,6,7,2,14.261011974586788,"Amazon, Apple/Samsung, None",23.5,1307.1231880584032,High
669.3566277349618,1.1652862708210465,167.1874375717127,0,50,5,3.4742458448722116,Apple/Samsung,15.0,1031.005745095016,High
917.0273761055279,13.501096614669322,165.914610563939,11,49,5,13.636705895563093,H&M/Zara,11.3,1377.8261700419982,High
841.798496596046,15.335410902826641,31.569187573879944,3,46,5,7.3377764519270245,None,0.0,881.6935351199709,High
703.2033212373032,14.200711692044028,5.086468272388034,7,22,0,4.279303700259921,"Uber/Ola, None, McDonalds/KFC",15.899999999999999,708.0204069429428,High
388.30060454301145,14.740372729157205,196.63868194962203,14,45,5,10.50686342270171,Amazon,8.5,1012.4208373343582,High
279.05492530095756,2.0923970109865797,191.9308391441948,10,15,6,9.593636994265704,McDonalds/KFC,9.1,873.1347525883892,High
261.2718637364306,13.869016821950822,112.87569217775261,7,34,1,15.703621410177941,"Netflix, Uber/Ola",8.0,667.7423634748633,Medium
954.5651455834671,3.6349516537818727,198.61274334347215,11,24,4,2.605794674063152,"Zomato/Swiggy, McDonalds/KFC, H&M/Zara",24.6,1377.5091996566055,High
960.6451509728902,1.9603086375357082,154.1094089535721,2,14,2,16.005312107803835,"Netflix, Zomato/Swiggy",5.4,1249.5028568587254,High
738.5898048480935,15.143216609096822,103.4760366906901,3,50,5,3.0155648800766177,"Apple/Samsung, H&M/Zara",26.3,954.0272151563585,High
889.6061848726534,17.788122342031293,77.86621342864449,11,7,1,4.941721533502176,"None, Uber/Ola",6.8,1140.6008375061165,High
923.0463549251075,14.334198148103175,118.57264189870362,7,33,3,10.801760248263749,"H&M/Zara, Uber/Ola",18.1,1213.7542457915038,High
535.9783866933466,16.111469056295068,103.16042033309584,9,24,6,9.800317400426065,Uber/Ola,6.8,908.7399848408901,High
647.6067060939135,19.821763102432318,198.7605053402392,0,48,5,19.788320519946915,"Apple/Samsung, Zomato/Swiggy, Uber/Ola",26.0,1202.8508144129637,High
447.8167730242038,2.6951182281336905,98.0920632018474,12,43,0,12.200000551986347,"None, Amazon",8.5,797.1057614789285,High
447.56622607099996,19.30305104866077,167.18421723743145,6,18,2,7.221276309691364,None,0.0,894.2297827535232,High
86.50747271238389,12.02395610980205,162.72476462764826,19,42,1,18.102828502335726,"Uber/Ola, Netflix, Apple/Samsung",23.0,799.5661938647229,High
462.13038746056526,16.26506314690041,14.28125470115802,2,49,6,6.932084178867569,"None, Uber/Ola",6.8,605.0950065907791,Medium
689.8153209375241,13.003383631753401,17.401353462126234,15,12,5,6.201737068577511,"H&M/Zara, Zomato/Swiggy",15.5,822.3237676143674,High
450.88305780124256,11.400755775706983,131.96202296027923,11,45,1,10.39306410877833,"Apple/Samsung, Amazon",23.5,907.3501825308283,High
